date,buy tesla_unscaled,buy tesla_monthly,isPartial,scale,buy tesla,elon musk_unscaled,elon musk_monthly,isPartial,scale,elon musk,model 3_unscaled,model 3_monthly,isPartial,scale,model 3,model y_unscaled,model y_monthly,isPartial,scale,model y,tsla stock_unscaled,tsla stock_monthly,isPartial,scale,tsla stock,tesla earnings_unscaled,tesla earnings_monthly,isPartial,scale,tesla earnings,car market_unscaled,car market_monthly,isPartial,scale,car market,electric vehicles_unscaled,electric vehicles_monthly,isPartial,scale,electric vehicles,environment_unscaled,environment_monthly,isPartial,scale,environment,elon musk fraud_unscaled,elon musk fraud_monthly,isPartial,scale,elon musk fraud,whistleblower_unscaled,whistleblower_monthly,isPartial,scale,whistleblower,union_unscaled,union_monthly,isPartial,scale,union,tesla debt_unscaled,tesla debt_monthly,isPartial,scale,tesla debt,subsidy_unscaled,subsidy_monthly,isPartial,scale,subsidy
2021-04-24,44,38.0,,0.38,16.72,67,17.0,,0.17,11.39,72,88.0,,0.88,63.36,64,79.0,,0.79,50.56,8,52.0,,0.52,4.16,9,24.0,,0.24,2.16,15,64.0,,0.64,9.6,100,61.0,,0.61,61.0,37,100.0,,1.0,37.0,0.0,0.0,,0.0,0.0,100,4.0,,0.04,4.0,73,85.0,,0.85,62.05,0,20.0,,0.2,0.0,20,93.0,,0.93,18.6
2021-04-25,31,37.0,False,0.37,11.47,83,21.0,False,0.21,17.43,73,89.0,False,0.89,64.97,71,85.0,False,0.85,60.35,8,66.0,False,0.66,5.28,8,75.0,False,0.75,6.0,99,77.0,False,0.77,76.23,41,63.0,False,0.63,25.830000000000002,42,97.0,False,0.97,40.74,0.0,48.0,False,0.48,0.0,33,4.0,False,0.04,1.32,59,88.0,False,0.88,51.92,0,60.0,False,0.6,0.0,20,86.0,False,0.86,17.2
2021-04-26,50,37.0,,0.37,18.5,63,21.0,,0.21,13.229999999999999,80,89.0,,0.89,71.2,81,85.0,,0.85,68.85,94,66.0,,0.66,62.040000000000006,100,75.0,,0.75,75.0,69,77.0,,0.77,53.13,73,63.0,,0.63,45.99,74,97.0,,0.97,71.78,0.0,48.0,,0.48,0.0,59,4.0,,0.04,2.36,95,88.0,,0.88,83.6,51,60.0,,0.6,30.599999999999998,36,86.0,,0.86,30.96
2021-04-27,73,37.0,,0.37,27.009999999999998,67,21.0,,0.21,14.07,60,89.0,,0.89,53.4,75,85.0,,0.85,63.75,90,66.0,,0.66,59.400000000000006,27,75.0,,0.75,20.25,97,77.0,,0.77,74.69,58,63.0,,0.63,36.54,80,97.0,,0.97,77.6,0.0,48.0,,0.48,0.0,80,4.0,,0.04,3.2,85,88.0,,0.88,74.8,0,60.0,,0.6,0.0,96,86.0,,0.86,82.56
2021-04-28,49,37.0,,0.37,18.13,65,21.0,,0.21,13.65,69,89.0,,0.89,61.410000000000004,66,85.0,,0.85,56.1,61,66.0,,0.66,40.260000000000005,6,75.0,,0.75,4.5,67,77.0,,0.77,51.59,61,63.0,,0.63,38.43,78,97.0,,0.97,75.66,0.0,48.0,,0.48,0.0,39,4.0,,0.04,1.56,92,88.0,,0.88,80.96,0,60.0,,0.6,0.0,70,86.0,,0.86,60.199999999999996
2021-04-29,71,37.0,,0.37,26.27,58,21.0,,0.21,12.18,77,89.0,,0.89,68.53,62,85.0,,0.85,52.699999999999996,69,66.0,,0.66,45.54,4,75.0,,0.75,3.0,67,77.0,,0.77,51.59,61,63.0,,0.63,38.43,74,97.0,,0.97,71.78,0.0,48.0,,0.48,0.0,38,4.0,,0.04,1.52,96,88.0,,0.88,84.48,0,60.0,,0.6,0.0,75,86.0,,0.86,64.5
2021-04-30,38,37.0,,0.37,14.06,58,21.0,,0.21,12.18,71,89.0,,0.89,63.19,67,85.0,,0.85,56.949999999999996,63,66.0,,0.66,41.580000000000005,2,75.0,,0.75,1.5,54,77.0,,0.77,41.58,41,63.0,,0.63,25.830000000000002,69,97.0,,0.97,66.92999999999999,0.0,48.0,,0.48,0.0,48,4.0,,0.04,1.92,94,88.0,,0.88,82.72,0,60.0,,0.6,0.0,87,86.0,,0.86,74.82
2021-05-01,21,37.0,,0.37,7.77,7,21.0,,0.21,1.47,74,89.0,,0.89,65.86,85,85.0,,0.85,72.25,14,66.0,,0.66,9.24,0,75.0,,0.75,0.0,38,77.0,,0.77,29.26,38,63.0,,0.63,23.94,51,97.0,,0.97,49.47,49.0,48.0,,0.48,23.52,26,4.0,,0.04,1.04,78,88.0,,0.88,68.64,100,60.0,,0.6,60.0,56,86.0,,0.86,48.16
2021-05-02,48,31.0,False,0.31,14.879999999999999,12,44.0,False,0.44,5.28,83,88.0,False,0.88,73.04,94,80.0,False,0.8,75.2,10,47.0,False,0.47,4.699999999999999,0,4.0,False,0.04,0.0,39,70.0,False,0.7,27.299999999999997,38,69.0,False,0.69,26.22,44,90.0,False,0.9,39.6,100.0,97.0,False,0.97,97.0,27,4.0,False,0.04,1.08,65,88.0,False,0.88,57.2,0,80.0,False,0.8,0.0,44,84.0,False,0.84,36.96
2021-05-03,32,31.0,,0.31,9.92,8,44.0,,0.44,3.52,70,88.0,,0.88,61.6,79,80.0,,0.8,63.2,67,47.0,,0.47,31.49,49,4.0,,0.04,1.96,57,70.0,,0.7,39.9,80,69.0,,0.69,55.199999999999996,75,90.0,,0.9,67.5,0.0,97.0,,0.97,0.0,54,4.0,,0.04,2.16,94,88.0,,0.88,82.72,87,80.0,,0.8,69.60000000000001,49,84.0,,0.84,41.16
2021-05-04,36,31.0,,0.31,11.16,8,44.0,,0.44,3.52,52,88.0,,0.88,45.76,75,80.0,,0.8,60.0,61,47.0,,0.47,28.669999999999998,71,4.0,,0.04,2.84,50,70.0,,0.7,35.0,50,69.0,,0.69,34.5,80,90.0,,0.9,72.0,0.0,97.0,,0.97,0.0,60,4.0,,0.04,2.4,90,88.0,,0.88,79.2,0,80.0,,0.8,0.0,90,84.0,,0.84,75.6
2021-05-05,37,31.0,,0.31,11.47,9,44.0,,0.44,3.96,76,88.0,,0.88,66.88,62,80.0,,0.8,49.6,53,47.0,,0.47,24.91,48,4.0,,0.04,1.92,33,70.0,,0.7,23.099999999999998,80,69.0,,0.69,55.199999999999996,85,90.0,,0.9,76.5,0.0,97.0,,0.97,0.0,38,4.0,,0.04,1.52,86,88.0,,0.88,75.68,43,80.0,,0.8,34.4,70,84.0,,0.84,58.8
2021-05-06,51,31.0,,0.31,15.81,8,44.0,,0.44,3.52,54,88.0,,0.88,47.52,82,80.0,,0.8,65.60000000000001,58,47.0,,0.47,27.259999999999998,0,4.0,,0.04,0.0,76,70.0,,0.7,53.199999999999996,52,69.0,,0.69,35.879999999999995,89,90.0,,0.9,80.10000000000001,0.0,97.0,,0.97,0.0,70,4.0,,0.04,2.8000000000000003,89,88.0,,0.88,78.32000000000001,0,80.0,,0.8,0.0,88,84.0,,0.84,73.92
2021-05-07,54,31.0,,0.31,16.74,12,44.0,,0.44,5.28,73,88.0,,0.88,64.24,55,80.0,,0.8,44.0,60,47.0,,0.47,28.2,0,4.0,,0.04,0.0,40,70.0,,0.7,28.0,76,69.0,,0.69,52.44,81,90.0,,0.9,72.9,0.0,97.0,,0.97,0.0,41,4.0,,0.04,1.6400000000000001,93,88.0,,0.88,81.84,0,80.0,,0.8,0.0,41,84.0,,0.84,34.44
2021-05-08,53,31.0,,0.31,16.43,23,44.0,,0.44,10.12,71,88.0,,0.88,62.48,66,80.0,,0.8,52.800000000000004,8,47.0,,0.47,3.76,0,4.0,,0.04,0.0,54,70.0,,0.7,37.8,76,69.0,,0.69,52.44,49,90.0,,0.9,44.1,0.0,97.0,,0.97,0.0,44,4.0,,0.04,1.76,75,88.0,,0.88,66.0,0,80.0,,0.8,0.0,37,84.0,,0.84,31.08
2021-05-09,43,52.0,False,0.52,22.36,100,100.0,False,1.0,100.0,65,100.0,False,1.0,65.0,81,90.0,False,0.9,72.9,9,65.0,False,0.65,5.8500000000000005,28,6.0,False,0.06,1.68,66,58.0,False,0.58,38.279999999999994,55,84.0,False,0.84,46.199999999999996,45,96.0,False,0.96,43.199999999999996,0.0,100.0,False,1.0,0.0,63,4.0,False,0.04,2.52,56,88.0,False,0.88,49.28,0,21.0,False,0.21,0.0,19,87.0,False,0.87,16.53
2021-05-10,72,52.0,,0.52,37.44,30,100.0,,1.0,30.0,64,100.0,,1.0,64.0,67,90.0,,0.9,60.300000000000004,66,65.0,,0.65,42.9,25,6.0,,0.06,1.5,54,58.0,,0.58,31.319999999999997,59,84.0,,0.84,49.559999999999995,84,96.0,,0.96,80.64,45.0,100.0,,1.0,45.0,64,4.0,,0.04,2.56,90,88.0,,0.88,79.2,0,21.0,,0.21,0.0,62,87.0,,0.87,53.94
2021-05-11,75,52.0,,0.52,39.0,14,100.0,,1.0,14.0,64,100.0,,1.0,64.0,67,90.0,,0.9,60.300000000000004,100,65.0,,0.65,65.0,0,6.0,,0.06,0.0,76,58.0,,0.58,44.08,62,84.0,,0.84,52.08,100,96.0,,0.96,96.0,0.0,100.0,,1.0,0.0,47,4.0,,0.04,1.8800000000000001,88,88.0,,0.88,77.44,0,21.0,,0.21,0.0,88,87.0,,0.87,76.56
2021-05-12,65,52.0,,0.52,33.800000000000004,10,100.0,,1.0,10.0,82,100.0,,1.0,82.0,70,90.0,,0.9,63.0,98,65.0,,0.65,63.7,24,6.0,,0.06,1.44,62,58.0,,0.58,35.96,86,84.0,,0.84,72.24,83,96.0,,0.96,79.67999999999999,0.0,100.0,,1.0,0.0,54,4.0,,0.04,2.16,85,88.0,,0.88,74.8,0,21.0,,0.21,0.0,99,87.0,,0.87,86.13
2021-05-13,71,52.0,,0.52,36.92,12,100.0,,1.0,12.0,86,100.0,,1.0,86.0,59,90.0,,0.9,53.1,91,65.0,,0.65,59.15,50,6.0,,0.06,3.0,43,58.0,,0.58,24.939999999999998,67,84.0,,0.84,56.28,91,96.0,,0.96,87.36,0.0,100.0,,1.0,0.0,8,4.0,,0.04,0.32,88,88.0,,0.88,77.44,0,21.0,,0.21,0.0,67,87.0,,0.87,58.29
2021-05-14,100,52.0,,0.52,52.0,10,100.0,,1.0,10.0,86,100.0,,1.0,86.0,72,90.0,,0.9,64.8,83,65.0,,0.65,53.95,0,6.0,,0.06,0.0,31,58.0,,0.58,17.98,56,84.0,,0.84,47.04,87,96.0,,0.96,83.52,0.0,100.0,,1.0,0.0,100,4.0,,0.04,4.0,100,88.0,,0.88,88.0,0,21.0,,0.21,0.0,100,87.0,,0.87,87.0
2021-05-15,45,52.0,,0.52,23.400000000000002,7,100.0,,1.0,7.0,92,100.0,,1.0,92.0,74,90.0,,0.9,66.60000000000001,23,65.0,,0.65,14.950000000000001,0,6.0,,0.06,0.0,74,58.0,,0.58,42.919999999999995,51,84.0,,0.84,42.839999999999996,56,96.0,,0.96,53.76,0.0,100.0,,1.0,0.0,47,4.0,,0.04,1.8800000000000001,73,88.0,,0.88,64.24,0,21.0,,0.21,0.0,39,87.0,,0.87,33.93
2021-05-16,43,47.0,False,0.47,20.209999999999997,9,24.0,False,0.24,2.16,83,91.0,False,0.91,75.53,88,85.0,False,0.85,74.8,12,58.0,False,0.58,6.959999999999999,28,4.0,False,0.04,1.12,49,72.0,False,0.72,35.28,66,88.0,False,0.88,58.08,42,85.0,False,0.85,35.699999999999996,50.0,50.0,False,0.5,25.0,45,4.0,False,0.04,1.8,55,86.0,False,0.86,47.3,51,0.0,False,0.0,0.0,38,74.0,False,0.74,28.12
2021-05-17,62,47.0,,0.47,29.139999999999997,8,24.0,,0.24,1.92,62,91.0,,0.91,56.42,81,85.0,,0.85,68.85,77,58.0,,0.58,44.66,50,4.0,,0.04,2.0,29,72.0,,0.72,20.88,63,88.0,,0.88,55.44,69,85.0,,0.85,58.65,0.0,50.0,,0.5,0.0,16,4.0,,0.04,0.64,91,86.0,,0.86,78.26,0,0.0,,0.0,0.0,73,74.0,,0.74,54.019999999999996
2021-05-18,52,47.0,,0.47,24.439999999999998,5,24.0,,0.24,1.2,82,91.0,,0.91,74.62,80,85.0,,0.85,68.0,81,58.0,,0.58,46.98,100,4.0,,0.04,4.0,34,72.0,,0.72,24.48,83,88.0,,0.88,73.04,80,85.0,,0.85,68.0,0.0,50.0,,0.5,0.0,55,4.0,,0.04,2.2,90,86.0,,0.86,77.4,0,0.0,,0.0,0.0,73,74.0,,0.74,54.019999999999996
2021-05-19,37,47.0,,0.47,17.39,7,24.0,,0.24,1.68,67,91.0,,0.91,60.97,54,85.0,,0.85,45.9,79,58.0,,0.58,45.82,48,4.0,,0.04,1.92,42,72.0,,0.72,30.24,80,88.0,,0.88,70.4,89,85.0,,0.85,75.64999999999999,0.0,50.0,,0.5,0.0,15,4.0,,0.04,0.6,80,86.0,,0.86,68.8,0,0.0,,0.0,0.0,65,74.0,,0.74,48.1
2021-05-20,63,47.0,,0.47,29.61,5,24.0,,0.24,1.2,69,91.0,,0.91,62.79,48,85.0,,0.85,40.8,63,58.0,,0.58,36.54,0,4.0,,0.04,0.0,69,72.0,,0.72,49.68,94,88.0,,0.88,82.72,74,85.0,,0.85,62.9,0.0,50.0,,0.5,0.0,64,4.0,,0.04,2.56,87,86.0,,0.86,74.82,0,0.0,,0.0,0.0,85,74.0,,0.74,62.9
2021-05-21,54,47.0,,0.47,25.38,4,24.0,,0.24,0.96,65,91.0,,0.91,59.15,77,85.0,,0.85,65.45,70,58.0,,0.58,40.599999999999994,0,4.0,,0.04,0.0,45,72.0,,0.72,32.4,100,88.0,,0.88,88.0,66,85.0,,0.85,56.1,0.0,50.0,,0.5,0.0,49,4.0,,0.04,1.96,93,86.0,,0.86,79.98,0,0.0,,0.0,0.0,52,74.0,,0.74,38.48
2021-05-22,34,47.0,,0.47,15.979999999999999,4,24.0,,0.24,0.96,100,91.0,,0.91,91.0,100,85.0,,0.85,85.0,14,58.0,,0.58,8.12,29,4.0,,0.04,1.16,86,72.0,,0.72,61.919999999999995,46,88.0,,0.88,40.48,42,85.0,,0.85,35.699999999999996,0.0,50.0,,0.5,0.0,19,4.0,,0.04,0.76,66,86.0,,0.86,56.76,0,0.0,,0.0,0.0,33,74.0,,0.74,24.419999999999998
2021-05-23,38,37.0,False,0.37,14.06,6,15.0,False,0.15,0.8999999999999999,96,86.0,False,0.86,82.56,91,81.0,False,0.81,73.71000000000001,11,50.0,False,0.5,5.5,0,1.0,False,0.01,0.0,61,62.0,False,0.62,37.82,55,71.0,False,0.71,39.05,46,73.0,False,0.73,33.58,0.0,0.0,False,0.0,0.0,18,3.0,False,0.03,0.54,53,83.0,False,0.83,43.989999999999995,0,20.0,False,0.2,0.0,38,77.0,False,0.77,29.26
2021-05-24,53,37.0,,0.37,19.61,5,15.0,,0.15,0.75,78,86.0,,0.86,67.08,55,81.0,,0.81,44.550000000000004,66,50.0,,0.5,33.0,25,1.0,,0.01,0.25,34,62.0,,0.62,21.08,44,71.0,,0.71,31.24,75,73.0,,0.73,54.75,0.0,0.0,,0.0,0.0,72,3.0,,0.03,2.16,92,83.0,,0.83,76.36,0,20.0,,0.2,0.0,45,77.0,,0.77,34.65
2021-05-25,38,37.0,,0.37,14.06,3,15.0,,0.15,0.44999999999999996,58,86.0,,0.86,49.88,64,81.0,,0.81,51.84,82,50.0,,0.5,41.0,25,1.0,,0.01,0.25,89,62.0,,0.62,55.18,44,71.0,,0.71,31.24,69,73.0,,0.73,50.37,0.0,0.0,,0.0,0.0,72,3.0,,0.03,2.16,87,83.0,,0.83,72.21,0,20.0,,0.2,0.0,79,77.0,,0.77,60.83
2021-05-26,28,37.0,,0.37,10.36,3,15.0,,0.15,0.44999999999999996,70,86.0,,0.86,60.199999999999996,65,81.0,,0.81,52.650000000000006,70,50.0,,0.5,35.0,25,1.0,,0.01,0.25,53,62.0,,0.62,32.86,72,71.0,,0.71,51.12,61,73.0,,0.73,44.53,0.0,0.0,,0.0,0.0,16,3.0,,0.03,0.48,84,83.0,,0.83,69.72,0,20.0,,0.2,0.0,50,77.0,,0.77,38.5
2021-05-27,39,37.0,,0.37,14.43,4,15.0,,0.15,0.6,73,86.0,,0.86,62.78,66,81.0,,0.81,53.46,68,50.0,,0.5,34.0,0,1.0,,0.01,0.0,74,62.0,,0.62,45.88,74,71.0,,0.71,52.54,79,73.0,,0.73,57.67,0.0,0.0,,0.0,0.0,48,3.0,,0.03,1.44,87,83.0,,0.83,72.21,46,20.0,,0.2,9.200000000000001,68,77.0,,0.77,52.36
2021-05-28,20,37.0,,0.37,7.4,3,15.0,,0.15,0.44999999999999996,83,86.0,,0.86,71.38,63,81.0,,0.81,51.03,70,50.0,,0.5,35.0,51,1.0,,0.01,0.51,75,62.0,,0.62,46.5,80,71.0,,0.71,56.8,68,73.0,,0.73,49.64,0.0,0.0,,0.0,0.0,24,3.0,,0.03,0.72,93,83.0,,0.83,77.19,0,20.0,,0.2,0.0,52,77.0,,0.77,40.04
2021-05-29,54,37.0,,0.37,19.98,3,15.0,,0.15,0.44999999999999996,84,86.0,,0.86,72.24,73,81.0,,0.81,59.13,8,50.0,,0.5,4.0,0,1.0,,0.01,0.0,33,62.0,,0.62,20.46,72,71.0,,0.71,51.12,35,73.0,,0.73,25.55,0.0,0.0,,0.0,0.0,18,3.0,,0.03,0.54,74,83.0,,0.83,61.419999999999995,0,20.0,,0.2,0.0,51,77.0,,0.77,39.27
2021-05-30,27,33.0,False,0.33,8.91,4,16.0,False,0.16,0.64,70,85.0,False,0.85,59.5,70,78.0,False,0.78,54.6,8,35.0,False,0.35,2.8,0,2.0,False,0.02,0.0,100,65.0,False,0.65,65.0,44,65.0,False,0.65,28.6,37,63.0,False,0.63,23.31,0.0,0.0,False,0.0,0.0,45,4.0,False,0.04,1.8,52,83.0,False,0.83,43.16,0,21.0,False,0.21,0.0,45,55.0,False,0.55,24.750000000000004
2021-05-31,27,33.0,,0.33,8.91,3,16.0,,0.16,0.48,83,85.0,,0.85,70.55,88,78.0,,0.78,68.64,8,35.0,,0.35,2.8,28,2.0,,0.02,0.56,33,65.0,,0.65,21.45,38,65.0,,0.65,24.7,28,63.0,,0.63,17.64,0.0,0.0,,0.0,0.0,53,4.0,,0.04,2.12,63,83.0,,0.83,52.29,0,21.0,,0.21,0.0,13,55.0,,0.55,7.15
2021-06-01,20,33.0,,0.33,6.6000000000000005,53,16.0,,0.16,8.48,75,85.0,,0.85,63.75,48,78.0,,0.78,37.44,60,35.0,,0.35,21.0,0,2.0,,0.02,0.0,38,65.0,,0.65,24.7,72,65.0,,0.65,46.800000000000004,89,63.0,,0.63,56.07,0.0,0.0,,0.0,0.0,75,4.0,,0.04,3.0,100,83.0,,0.83,83.0,0,21.0,,0.21,0.0,100,55.0,,0.55,55.00000000000001
2021-06-02,64,33.0,,0.33,21.12,61,16.0,,0.16,9.76,47,85.0,,0.85,39.949999999999996,77,78.0,,0.78,60.06,88,35.0,,0.35,30.799999999999997,25,2.0,,0.02,0.5,78,65.0,,0.65,50.7,58,65.0,,0.65,37.7,100,63.0,,0.63,63.0,0.0,0.0,,0.0,0.0,60,4.0,,0.04,2.4,91,83.0,,0.83,75.53,0,21.0,,0.21,0.0,70,55.0,,0.55,38.5
2021-06-03,26,33.0,,0.33,8.58,72,16.0,,0.16,11.52,79,85.0,,0.85,67.14999999999999,78,78.0,,0.78,60.84,82,35.0,,0.35,28.7,0,2.0,,0.02,0.0,54,65.0,,0.65,35.1,98,65.0,,0.65,63.7,93,63.0,,0.63,58.59,0.0,0.0,,0.0,0.0,49,4.0,,0.04,1.96,89,83.0,,0.83,73.86999999999999,0,21.0,,0.21,0.0,99,55.0,,0.55,54.45
2021-06-04,20,33.0,,0.33,6.6000000000000005,100,16.0,,0.16,16.0,62,85.0,,0.85,52.699999999999996,40,78.0,,0.78,31.200000000000003,86,35.0,,0.35,30.099999999999998,26,2.0,,0.02,0.52,77,65.0,,0.65,50.050000000000004,39,65.0,,0.65,25.35,96,63.0,,0.63,60.480000000000004,0.0,0.0,,0.0,0.0,38,4.0,,0.04,1.52,95,83.0,,0.83,78.85,0,21.0,,0.21,0.0,67,55.0,,0.55,36.85
2021-06-05,68,33.0,,0.33,22.44,97,16.0,,0.16,15.52,95,85.0,,0.85,80.75,99,78.0,,0.78,77.22,19,35.0,,0.35,6.6499999999999995,29,2.0,,0.02,0.58,62,65.0,,0.65,40.300000000000004,50,65.0,,0.65,32.5,74,63.0,,0.63,46.62,0.0,0.0,,0.0,0.0,57,4.0,,0.04,2.2800000000000002,75,83.0,,0.83,62.25,0,21.0,,0.21,0.0,23,55.0,,0.55,12.65
2021-06-06,60,20.0,False,0.2,12.0,97,12.0,False,0.12,11.639999999999999,92,93.0,False,0.93,85.56,56,95.0,False,0.95,53.199999999999996,12,41.0,False,0.41,4.92,0,3.0,False,0.03,0.0,43,75.0,False,0.75,32.25,62,55.0,False,0.55,34.1,61,66.0,False,0.66,40.260000000000005,0.0,0.0,False,0.0,0.0,56,3.0,False,0.03,1.68,60,84.0,False,0.84,50.4,0,20.0,False,0.2,0.0,22,75.0,False,0.75,16.5
2021-06-07,51,20.0,,0.2,10.200000000000001,78,12.0,,0.12,9.36,67,93.0,,0.93,62.31,52,95.0,,0.95,49.4,68,41.0,,0.41,27.88,0,3.0,,0.03,0.0,78,75.0,,0.75,58.5,26,55.0,,0.55,14.3,85,66.0,,0.66,56.1,0.0,0.0,,0.0,0.0,95,3.0,,0.03,2.85,87,84.0,,0.84,73.08,89,20.0,,0.2,17.8,63,75.0,,0.75,47.25
2021-06-08,52,20.0,,0.2,10.4,62,12.0,,0.12,7.4399999999999995,71,93.0,,0.93,66.03,80,95.0,,0.95,76.0,81,41.0,,0.41,33.21,50,3.0,,0.03,1.5,58,75.0,,0.75,43.5,27,55.0,,0.55,14.850000000000001,98,66.0,,0.66,64.68,0.0,0.0,,0.0,0.0,61,3.0,,0.03,1.8299999999999998,87,84.0,,0.84,73.08,0,20.0,,0.2,0.0,91,75.0,,0.75,68.25
2021-06-09,39,20.0,,0.2,7.800000000000001,57,12.0,,0.12,6.84,84,93.0,,0.93,78.12,57,95.0,,0.95,54.15,67,41.0,,0.41,27.47,0,3.0,,0.03,0.0,79,75.0,,0.75,59.25,65,55.0,,0.55,35.75,93,66.0,,0.66,61.38,0.0,0.0,,0.0,0.0,37,3.0,,0.03,1.1099999999999999,86,84.0,,0.84,72.24,0,20.0,,0.2,0.0,78,75.0,,0.75,58.5
2021-06-10,27,20.0,,0.2,5.4,43,12.0,,0.12,5.16,66,93.0,,0.93,61.38,73,95.0,,0.95,69.35,63,41.0,,0.41,25.83,51,3.0,,0.03,1.53,65,75.0,,0.75,48.75,33,55.0,,0.55,18.150000000000002,88,66.0,,0.66,58.080000000000005,0.0,0.0,,0.0,0.0,37,3.0,,0.03,1.1099999999999999,88,84.0,,0.84,73.92,0,20.0,,0.2,0.0,79,75.0,,0.75,59.25
2021-06-11,41,20.0,,0.2,8.200000000000001,59,12.0,,0.12,7.08,82,93.0,,0.93,76.26,74,95.0,,0.95,70.3,66,41.0,,0.41,27.06,79,3.0,,0.03,2.37,83,75.0,,0.75,62.25,40,55.0,,0.55,22.0,99,66.0,,0.66,65.34,0.0,0.0,,0.0,0.0,64,3.0,,0.03,1.92,91,84.0,,0.84,76.44,96,20.0,,0.2,19.200000000000003,68,75.0,,0.75,51.0
2021-06-12,30,20.0,,0.2,6.0,48,12.0,,0.12,5.76,93,93.0,,0.93,86.49000000000001,73,95.0,,0.95,69.35,12,41.0,,0.41,4.92,0,3.0,,0.03,0.0,80,75.0,,0.75,60.0,100,55.0,,0.55,55.00000000000001,54,66.0,,0.66,35.64,100.0,0.0,,0.0,0.0,42,3.0,,0.03,1.26,74,84.0,,0.84,62.16,0,20.0,,0.2,0.0,38,75.0,,0.75,28.5
2021-06-13,100,26.0,False,0.26,26.0,50,10.0,False,0.1,5.0,90,93.0,False,0.93,83.7,84,91.0,False,0.91,76.44,14,38.0,False,0.38,5.32,0,3.0,False,0.03,0.0,58,80.0,False,0.8,46.400000000000006,53,56.0,False,0.56,29.680000000000003,58,61.0,False,0.61,35.38,95.0,0.0,False,0.0,0.0,40,2.0,False,0.02,0.8,57,83.0,False,0.83,47.309999999999995,100,0.0,False,0.0,0.0,21,60.0,False,0.6,12.6
2021-06-14,52,26.0,,0.26,13.52,51,10.0,,0.1,5.1000000000000005,92,93.0,,0.93,85.56,60,91.0,,0.91,54.6,54,38.0,,0.38,20.52,0,3.0,,0.03,0.0,48,80.0,,0.8,38.400000000000006,76,56.0,,0.56,42.56,90,61.0,,0.61,54.9,0.0,0.0,,0.0,0.0,24,2.0,,0.02,0.48,88,83.0,,0.83,73.03999999999999,0,0.0,,0.0,0.0,65,60.0,,0.6,39.0
2021-06-15,66,26.0,,0.26,17.16,49,10.0,,0.1,4.9,59,93.0,,0.93,54.870000000000005,85,91.0,,0.91,77.35000000000001,67,38.0,,0.38,25.46,51,3.0,,0.03,1.53,59,80.0,,0.8,47.2,38,56.0,,0.56,21.28,80,61.0,,0.61,48.8,0.0,0.0,,0.0,0.0,62,2.0,,0.02,1.24,86,83.0,,0.83,71.38,0,0.0,,0.0,0.0,66,60.0,,0.6,39.6
2021-06-16,59,26.0,,0.26,15.34,43,10.0,,0.1,4.3,66,93.0,,0.93,61.38,64,91.0,,0.91,58.24,65,38.0,,0.38,24.7,25,3.0,,0.03,0.75,69,80.0,,0.8,55.2,76,56.0,,0.56,42.56,82,61.0,,0.61,50.019999999999996,0.0,0.0,,0.0,0.0,49,2.0,,0.02,0.98,86,83.0,,0.83,71.38,0,0.0,,0.0,0.0,46,60.0,,0.6,27.599999999999998
2021-06-17,40,26.0,,0.26,10.4,54,10.0,,0.1,5.4,57,93.0,,0.93,53.010000000000005,48,91.0,,0.91,43.68,58,38.0,,0.38,22.04,26,3.0,,0.03,0.78,59,80.0,,0.8,47.2,66,56.0,,0.56,36.96,75,61.0,,0.61,45.75,0.0,0.0,,0.0,0.0,75,2.0,,0.02,1.5,83,83.0,,0.83,68.89,0,0.0,,0.0,0.0,46,60.0,,0.6,27.599999999999998
2021-06-18,47,26.0,,0.26,12.22,43,10.0,,0.1,4.3,61,93.0,,0.93,56.730000000000004,54,91.0,,0.91,49.14,52,38.0,,0.38,19.76,52,3.0,,0.03,1.56,33,80.0,,0.8,26.400000000000002,6,56.0,,0.56,3.3600000000000003,68,61.0,,0.61,41.48,0.0,0.0,,0.0,0.0,38,2.0,,0.02,0.76,90,83.0,,0.83,74.7,0,0.0,,0.0,0.0,27,60.0,,0.6,16.2
2021-06-19,45,26.0,,0.26,11.700000000000001,40,10.0,,0.1,4.0,72,93.0,,0.93,66.96000000000001,67,91.0,,0.91,60.97,13,38.0,,0.38,4.94,58,3.0,,0.03,1.74,49,80.0,,0.8,39.2,75,56.0,,0.56,42.00000000000001,50,61.0,,0.61,30.5,0.0,0.0,,0.0,0.0,14,2.0,,0.02,0.28,68,83.0,,0.83,56.44,0,0.0,,0.0,0.0,22,60.0,,0.6,13.2
2021-06-20,38,27.0,False,0.27,10.260000000000002,50,10.0,False,0.1,5.0,85,88.0,False,0.88,74.8,67,91.0,False,0.91,60.97,7,44.0,False,0.44,3.08,0,3.0,False,0.03,0.0,37,60.0,False,0.6,22.2,63,59.0,False,0.59,37.169999999999995,52,54.0,False,0.54,28.080000000000002,0.0,50.0,False,0.5,0.0,43,2.0,False,0.02,0.86,58,83.0,False,0.83,48.14,0,21.0,False,0.21,0.0,8,65.0,False,0.65,5.2
